   0.00571,   6.26287,   6.84869
   0.00372, -24.21197,   3.61899
  -0.00199,  -7.43837,  -5.06764
  -0.00288,   0.59694,   3.69828
  -0.00011,  -2.32442,   6.35446
   0.00764,  -1.83079,  17.11297
   0.00264, -19.43324, -16.92761
   0.00478,  -0.01170,   7.46725
   0.00334,  -5.76678,   4.67045
  -0.00011, -18.80865,  -4.29200
   0.00139,  -1.58691,   7.48347
   0.00175,  -0.67391,  14.66423
   0.00402, -12.44477,   7.44714
  -0.00266,  -5.94455,  13.37335
   0.00368,   1.13841,   3.02740
  -0.00439, -12.05150,   8.74413
  -0.00456,   0.26004,  11.12198
  -0.00206,  -2.81113,   8.18637
  -0.00558, -16.96464,  17.16812
   0.00404,  -0.37354,   8.93764
  -0.00543,  -2.55065,  23.84932
  -0.00550,  -8.47994,   3.63869
  -0.00822, -10.03010,   3.37161
   0.00420,  -4.02304,  23.27174
   0.00898, -17.25708,  10.05092
  -0.00034, -24.51419,   4.64838
  -0.00092, -10.01571,   2.95199
  -0.00703, -10.76093,  14.97350
   0.00018,  -0.54173,  -0.48366
   0.00164,   6.57174,   8.66321
  -0.00030,  17.56256,  22.20091
   0.00141,   3.28600,  10.15335
   0.00088,   6.53117,  11.93318
  -0.00536,  -1.80944,  -1.53786
  -0.00674,  -4.79819,  -1.11688
   0.00742,  13.99843,  16.32209
  -0.00206,   4.90440,  17.98772
  -0.00230,  -5.23590,  -0.92842
   0.00394,  -0.21110,   0.84553
  -0.00076,  -9.06919,   1.64976
  -0.00327,  -1.44732,  -0.76058
   0.00925,   3.36098,   5.26656
   0.00230,   5.38067,  17.15924
   0.00692,  -4.44342,  -3.96031
   0.00962,   7.85146,   8.16419
   0.00324,  -8.09615,  -8.01361
   0.00796, -16.60976, -16.02290
  -0.00395,  -4.19727,  -0.86323
   0.00279,   6.47755,  16.31817
   0.00864,  -7.84120,   3.97492
