   0.00235,  -1.36157,   2.34114
   0.00879, -11.61837,  -9.73878
   0.00124,   3.09668,  14.34845
   0.00056, -16.94063,  -0.76611
  -0.00043, -12.85206,  -1.94472
  -0.00083,  -7.47400,   4.39668
  -0.00398, -11.02281,   1.57986
   0.00504,   0.00798,  26.99794
  -0.00632,   0.16845,   6.56294
  -0.00785,  -8.02291,   0.28042
  -0.00714,  -7.96885,  -2.92189
  -0.00667, -17.72433,   9.41614
  -0.00783,   2.06238,   4.37118
   0.00195, -11.22531,  -0.08082
   0.00550,  -4.75587,  20.20598
  -0.00152,  -0.82044,   9.53875
  -0.00975, -10.51201,  22.50131
   0.00685,  -4.07684,  10.35481
   0.00391,   9.02509,  25.02138
  -0.00255,   5.10267,   7.84760
   0.00141,  -7.87541,   7.77488
  -0.00104,   6.06592,   6.18016
  -0.00010, -20.63957, -18.65168
   0.00901,  10.51239,  20.25086
   0.00419, -14.85773,  -7.55393
  -0.00421, -12.01598,  -5.16368
   0.00282,  -3.10608,  12.25087
  -0.00040,  -9.23941,   2.05074
   0.00311,  11.00805,  13.34438
  -0.00377,   2.77763,  13.54955
   0.00104,   1.24624,   1.86293
  -0.00444,   2.37992,  11.76827
   0.00280,  -7.60798,  -6.78194
  -0.00787,   3.35461,  16.94694
  -0.00499,  -4.06578,   0.52373
  -0.00872,  -8.46470,  -7.39289
   0.00586, -11.19331,  -7.00287
  -0.00574, -10.29065,   3.41926
   0.00246,  -5.14267,   2.42869
  -0.00147,  -2.01147,  -0.20102
   0.00559,   2.31155,   9.62392
   0.00723, -15.73069,   5.36704
   0.00884,  -6.28218,   4.57847
   0.00112, -17.23128,   9.50775
   0.00026,   0.75554,   5.61260
  -0.00747,   0.02253,   7.23184
   0.00173,   7.64758,   9.90056
  -0.00143,   6.37465,  10.40151
  -0.00169, -11.63563,  -6.46120
  -0.00489,   5.41403,  10.58157
