  -0.00642,  -3.38983,   7.37164
  -0.00638,   4.86363,   8.01846
  -0.00029, -10.45853,   7.38478
  -0.00680, -11.77786,  11.65946
   0.00303, -12.48530,  -1.29219
   0.00099, -10.24170,  -4.01688
  -0.00069,  -1.78022,   4.32081
   0.00388,  -2.41325,  10.16302
   0.00463, -12.89449,  12.51245
  -0.00429,  -4.95141,   0.31113
  -0.00739,  -5.91213,   5.66292
   0.00245,   6.42448,  13.49065
  -0.00232,   1.29558,   7.48705
   0.00539,  -4.78864,   7.20501
  -0.00263,  -0.37956,  18.03130
   0.00351, -11.84471,  -5.94280
   0.00611, -10.18320,   3.14954
  -0.00667,  -1.54599,   0.76683
   0.00517, -16.11027,  -5.60226
   0.00039,  -9.18680,  21.52938
   0.00300,  -8.03229,  16.60904
   0.00451, -25.12466, -10.45576
   0.00453,  -0.83586,   6.59062
  -0.00900, -12.49551,   1.20275
   0.00052,  -3.12519,   0.41669
   0.00799,  -4.21091,   4.31123
   0.00810,   5.76753,  11.33992
   0.00960, -11.44047,  10.31259
   0.00436,  -9.69251,   9.31899
   0.00898, -11.68760,  -9.16008
  -0.00386, -11.81193,   3.11146
  -0.00338,  11.31639,  12.04701
   0.00281,  -6.93289,   3.50893
  -0.00921,  -5.64149,   8.63737
   0.00961,  -1.52599,  20.90557
   0.00939, -13.48975,  21.79682
  -0.00671, -11.92516,   3.94574
  -0.00765,  -3.05288,  17.77532
   0.00476,  -2.95137,  11.88638
   0.00937,  -0.13795,   0.97083
   0.00580, -14.94043,  12.10507
   0.00894,  -1.50912,   4.88052
   0.00568,   3.67842,  16.25440
  -0.00867, -12.66836,  14.09707
  -0.00331,  -0.92277,  14.23827
   0.00227,   2.28424,   5.70488
  -0.00115,  -0.81498,   9.35459
  -0.00075,  -4.03721,   7.21453
  -0.00942, -23.03120, -15.26524
   0.00035, -13.77277,  14.16729
