   0.00150,   7.36247,  17.15259
   0.00993,  -6.14964,  -3.77479
   0.00009, -12.33466,   7.70542
   0.00885,   2.94644,   3.93449
   0.00755, -14.16425,   1.18079
  -0.00002,  -3.37462,  18.73927
   0.00187,  -0.02495,  18.98192
   0.00047,  -6.86913,  -1.56568
   0.00003,  10.27197,  14.59886
  -0.00314,  -1.10917,   0.60807
  -0.00291,   4.66453,   9.32756
   0.00666, -13.20327,  -0.78872
  -0.00674,  -5.80347,   7.04031
  -0.00014, -12.15915, -10.11585
   0.00213,  -1.72754,  15.35980
  -0.00153,  -8.34737,  -1.52338
  -0.00797, -11.97221,   4.20225
   0.00024,   3.36017,  24.25399
   0.00647,  -5.40937,  -0.13727
   0.00762,  -3.77849,  -1.44091
   0.00368,  11.34461,  14.76165
   0.00779,  -7.63531,  10.55359
   0.00918,  -6.75720,  11.69985
  -0.00564,   6.94272,   9.66003
   0.00506, -17.45199,   4.37258
  -0.00115, -18.96700,   8.47396
  -0.00233,  -8.23925,  13.43901
   0.00292, -10.54116,  -4.07917
   0.00766,  -1.64256,  26.33850
  -0.00774,  -1.69684,   7.31626
  -0.00703,  -5.92878,  11.05822
  -0.00629,  -5.52070,  10.89338
  -0.00596,  -0.33369,   5.77782
  -0.00214,   7.26372,  10.63500
  -0.00191,   5.25193,  10.53619
   0.00993,  -1.34788,   1.37802
  -0.00879, -14.77170,   6.38578
   0.00249,  -3.68967,  16.68294
   0.00550,  -6.00947,   1.37568
  -0.00217,   2.14660,  15.06374
  -0.00234,  -7.69446,  -1.75418
  -0.00230,  -7.49374,  -3.50542
   0.00754, -23.16330,   4.54859
   0.00741,  -6.57278,   5.64619
  -0.00232,  -6.92469,   1.76266
  -0.00289,  -3.17035,   1.27924
   0.00303,  -9.39036,  -1.02833
  -0.00122,   1.62139,  15.89575
   0.00685, -17.37571,  -1.37162
   0.00928, -14.19919,  17.32651
