   0.00232, -19.12409,  -3.15635
  -0.00225,  -3.19928,  -2.41729
  -0.00699, -17.46721, -10.18041
  -0.00255,  -7.14061,  17.16062
   0.00394,   2.67500,   5.83318
   0.00490,  -7.57660,  14.16372
   0.00442,  -3.95511,  -1.53616
  -0.00702,  -6.25105,  -4.74842
   0.00821, -12.99034,  -6.26401
  -0.00630,   4.03326,  11.20648
   0.00153,  -6.00585,   5.26744
  -0.00413,   1.03321,   3.17526
   0.00419,  -0.09797,   1.12904
   0.00138,  -6.71089,  -5.63568
  -0.00622,   0.66519,   6.07601
   0.00705,   1.56647,  14.37408
  -0.00824,  -0.64101,   9.59579
  -0.00367,  -9.20021,   8.46028
   0.00756,   5.56373,   5.61343
   0.00724, -14.93324,   4.75503
   0.00694,  -1.83866,   4.76806
   0.00679,  -7.02321,   7.78356
   0.00860, -10.05639,   9.58336
   0.00429,   6.50385,   8.39995
  -0.00101,   3.48085,   8.02365
  -0.00698, -13.51950,  -3.15344
  -0.00899,  17.32914,  17.36939
  -0.00355, -16.71771,   1.72125
  -0.00109, -11.70164,   4.75478
  -0.00502,  -2.15274,  10.25955
  -0.00719, -10.54068,   3.74266
  -0.00338,  -5.88427,  -4.94062
  -0.00531, -13.69827,  -8.35516
  -0.00564,   2.62224,  23.79799
  -0.00929, -13.06302,  -4.74707
  -0.00882,  -9.86870,   2.58079
   0.00887,  -5.76958,   3.74763
   0.00917, -12.54407,   2.93049
  -0.00659,  -1.62181,  11.59598
   0.00898,   2.74371,  27.12585
   0.00863, -12.74305,   8.05255
  -0.00940, -15.75093,  -2.72237
  -0.00967,  -5.41338,   1.14811
  -0.00896,   3.49023,   7.69194
   0.00445,   0.65436,   6.71125
  -0.00466,  -2.87256,  13.42152
  -0.00918, -12.42537, -11.25253
  -0.00812,   0.31957,   7.34510
  -0.00750,   0.56513,  28.24189
   0.00074,   4.83982,   9.31859
