  -0.00084, -12.92132,  24.22085
   0.00947, -12.54859,  12.28757
  -0.00611,  -2.21937,   9.15703
   0.00522, -10.17320,   0.04317
   0.00539,   9.52354,  12.45731
  -0.00698,  -7.71726,  11.51579
  -0.00350,  -2.35240,   5.96772
   0.00010, -12.97698,  -1.35308
  -0.00330, -17.40431,   7.66515
   0.00686, -13.35791,  -6.84623
  -0.00616, -10.44258,   9.17101
  -0.00792,  -8.98355,  -1.32865
   0.00570,  -0.03063,  16.66608
   0.00451,  -8.75808,   0.43538
  -0.00601,  -2.02157,  -1.40248
  -0.00911, -15.61516, -12.17280
  -0.00543,  -4.31636,   5.99014
   0.00455, -19.81076,   2.34598
   0.00856,  12.79720,  15.23672
   0.00498,  -0.72920,  10.81194
  -0.00608, -18.82698,  -5.06092
  -0.00283,   3.92882,   7.37026
  -0.00577,   0.79834,   6.93561
   0.00321,  -3.94606,  -2.98937
   0.00479,  -5.82638,  22.88665
   0.00599, -14.13216,   4.26687
   0.00202,  -3.94101,  -1.54485
  -0.00524, -21.00785,  -6.87299
  -0.00269,  -8.72550,   4.15860
  -0.00926,  11.98044,  15.10533
  -0.00688,  -3.83231,  -1.29071
  -0.00935,  -6.37899,   4.88855
   0.00892, -17.63813,   4.44726
  -0.00518, -30.91860,  -0.17788
  -0.00534,  -9.00947,  12.28000
  -0.00003,  -3.66294,   1.18363
   0.00458, -19.86356,  12.19213
   0.00051, -12.83612,   1.64757
   0.00987, -13.08666,   6.81016
  -0.00630,  -6.31336,   4.62576
  -0.00258,  -4.71184,   6.54102
   0.00530, -16.00793, -11.96627
  -0.00111, -10.24555,  -1.44515
  -0.00749,   0.95977,   4.78789
  -0.00062,  10.47685,  16.32622
   0.00568,  -1.27185,   7.05256
   0.00962,  -9.17736,   3.82107
   0.00027,  -0.05225,   5.77224
  -0.00315,  -1.60151,  17.90216
  -0.00610, -40.77417,  -1.29266
