   0.00637, -10.64077,  -3.80083
  -0.00360,   2.42092,   5.54237
   0.00429, -19.42171,   6.31782
   0.00169, -14.41946,   0.69039
  -0.00967,  -3.85068,   1.56725
   0.00875,   1.70291,  11.57855
   0.00947,  -7.19328,  20.06467
   0.00412,  -2.10825,  12.17304
  -0.00936,  -1.36233,  -0.66946
  -0.00012,  -4.76602,   4.59695
   0.00020,  -6.40010,  -3.07602
  -0.00944,  -1.90067,   2.19144
  -0.00831,  -7.01951,   0.77567
  -0.00998,  -0.01334,  10.70140
   0.00559,   2.52349,   5.75985
   0.00623,  -7.39597,   4.86974
   0.00764, -19.53332,  -8.86640
  -0.00051,   0.65964,   5.81622
  -0.00206,  -4.89703,   5.97732
   0.00516, -10.42189,  -6.30388
   0.00925,   7.20199,  10.63826
   0.00348,  -7.21164,   4.87116
   0.00208, -12.57652,  12.48222
   0.00032,  -4.55238,  -1.73890
   0.00638,  -8.84873,   6.70324
  -0.00247,   6.66480,  16.17353
  -0.00370,  -3.36124,   3.46496
  -0.00545,  -3.92278,  -3.04222
  -0.00382, -16.53907,   4.07876
   0.00095,  -7.36446,  -7.11795
  -0.00497,  -0.26846,  16.43499
   0.00124,  24.09915,  24.77660
  -0.00244, -13.42628, -11.73511
   0.00109,  -6.07873,   2.26464
  -0.00392,  -5.70707,  14.29721
  -0.00149, -22.72186, -15.92578
  -0.00515, -10.73513,   5.24323
   0.00462, -10.18453,   9.44355
  -0.00724, -13.11561,  -8.69447
  -0.00418,   2.76028,   8.15948
  -0.00000, -15.94798,   4.72104
  -0.00988,  -0.05295,   1.12127
  -0.00552,  -2.41629,   0.02136
  -0.00668, -11.36525,  -5.62468
  -0.00407, -17.49928,   5.07691
   0.00408,  -0.00885,  13.96112
  -0.00821,  -5.93599,  -4.65698
  -0.00692,   1.18526,   4.01398
   0.00659,   3.75394,   4.11689
  -0.00917,   7.01845,   7.53408
