  -0.00379, -12.41121,  -0.02813
  -0.00269,  -1.95712,  -0.93504
  -0.00861,  -8.53449,  -6.25291
  -0.00802, -15.13189,   0.97567
   0.00227, -10.87980,  -1.50546
  -0.00614,   5.44190,  12.72235
   0.00017,  -5.79274,  16.17112
   0.00845,  -2.72983,   0.88839
   0.00814,   8.10374,  11.51349
   0.00031,   7.11326,   8.47730
  -0.00270, -14.32246,  -2.86334
   0.00565,   8.10067,  17.35429
  -0.00173,  -7.45412,   0.16867
  -0.00964,  -1.46057,  11.69920
   0.00640,  -1.56230,  -1.36261
  -0.00698,   8.79086,  15.79512
   0.00310,   1.61858,   6.23679
  -0.00179,   5.50004,   6.07946
   0.00512, -16.46437,  -7.51391
   0.00300, -10.48191,  -2.85644
   0.00100,  -9.46385,  -5.37554
  -0.00631,  -2.97451,  -2.63119
  -0.00491,   1.34131,   4.65327
   0.00882,  11.74724,  12.44078
   0.00141,  -3.33911,  -0.79464
   0.00913,  -7.94001,  -3.55462
   0.00090,  -7.55631,  16.19137
  -0.00375,  -7.77549,  14.19615
   0.00847, -11.70348,  11.11893
   0.00010, -14.26236,   8.04530
  -0.00600,  -4.56714,  10.91663
  -0.00428,   8.32344,  10.48610
  -0.00012,  -2.59186,   1.91052
   0.00369,  -3.21120,  10.42711
   0.00443,  -2.39867,  26.00660
   0.00660, -10.31488,  -4.73829
   0.00868, -12.10207,   3.23619
   0.00865,  -8.12777,   5.91627
  -0.00566,  -1.57401,  11.08204
  -0.00962, -19.88276,   2.15527
   0.00935,   7.99041,  11.00057
  -0.00700, -16.76257,   5.22560
   0.00541,  -5.77492,   4.22244
  -0.00275, -11.60535,  -5.36732
   0.00177,  -3.46811,   4.01587
  -0.00588,  -8.71355,   2.64744
   0.00073,  -2.08132,   6.54876
   0.00262,  -1.56933,  14.42196
   0.00803,  -7.28983,  -0.20396
  -0.00226,  -4.09092,   0.56085
