   0.00318, -25.04587,  -8.35779
   0.00337, -22.45554,  10.08486
  -0.00499,  -6.66016,   7.77373
  -0.00486,  -2.69594,   1.45145
  -0.00782,   5.81387,  10.65883
  -0.00645,  -5.29511,   3.23455
  -0.00972,  -6.55466,   5.66936
   0.00043,  10.44712,  22.06588
  -0.00256, -11.07611,  -9.30026
  -0.00971, -13.53127,  -5.78686
  -0.00582,   8.79157,  19.32373
   0.00361,  -3.97033,  -2.75657
   0.00434,  -2.48873,  -0.10300
   0.00622,  -2.31547,  11.19764
   0.00301, -17.20157,  -9.44667
   0.00892,  -5.04258,  15.56948
   0.00747,   3.04162,   3.75889
   0.00060,  -2.53119,   7.27582
  -0.00519, -16.29533,  -6.18544
   0.00407, -13.12514, -10.62897
  -0.00932,   5.09968,  28.03690
  -0.00860,  -4.52821,  29.67594
   0.00021,  -3.80371,  10.26676
   0.00808,  -4.41110,  12.35034
  -0.00937,  15.35989,  15.94637
   0.00102,   1.18000,   1.67916
  -0.00407,  -1.32492,   1.56197
   0.00709, -16.04688,  -1.98373
   0.00167, -11.03753,   4.01127
   0.00723,  -4.42197,   9.20216
   0.00773,  -1.94076,   3.07039
   0.00490,  -2.61543,   2.90436
  -0.00398,  -1.60470,   1.14332
  -0.00953, -10.53887,  10.42144
   0.00427, -14.21556, -10.19525
  -0.00460,   0.63614,   4.71184
  -0.00997,   0.34225,  19.21054
  -0.00484,  -4.02306,  19.99472
  -0.00771, -10.46085,   2.70497
   0.00446, -10.54555,  -9.64356
   0.00600,   2.59144,   9.51608
  -0.00890, -20.30321,   4.02884
   0.00122,   1.40345,  12.96000
  -0.00601, -17.23004,  -8.45621
   0.00309,   6.94361,  12.30430
   0.00249,   2.57490,   6.16842
  -0.00698,  -8.80378,  17.73077
   0.00626, -15.92405,   0.55762
  -0.00638,  -5.40419,  15.36226
  -0.00365, -11.82313,  12.51117
