  -0.00425, -11.29450,  -3.78547
   0.00556, -15.71158,  12.73706
  -0.00844, -15.26792,  -6.56527
   0.00205, -14.52422,  11.34820
   0.00845,   6.07973,   8.73739
   0.00482,  -6.38454,  -0.49277
  -0.00919,  -4.35961,   8.73953
   0.00367,  -6.54865,  18.67270
   0.00191,  -2.48073,   5.13800
  -0.00444,  15.45625,  18.69197
   0.00646,   6.67515,  11.26997
   0.00918,  -7.12626,   8.32758
  -0.00251,  -5.68161,   1.81647
  -0.00758, -10.69532,   3.14986
   0.00621,  -3.31274,   0.09860
  -0.00197,  -7.55852,  -5.51448
  -0.00996,  -3.78102,  -3.71336
   0.00057,  -6.14499,  15.25156
   0.00907, -12.22669,  10.43537
  -0.00525,   2.69995,  15.01163
  -0.00184,  -3.02307,  21.94811
  -0.00434,   3.33691,   7.60344
  -0.00110,   6.29664,   6.63715
  -0.00027,  -4.53658,   8.15179
   0.00950, -32.14706,  18.33144
  -0.00360,  -0.88428,   1.77412
   0.00882,  -7.18516,   7.25844
  -0.00883,   1.86252,   8.50165
  -0.00069,  -5.87222,  12.76147
  -0.00761, -10.83642,   6.60998
  -0.00327,  -9.61441,  -6.99362
   0.00782,   5.52720,  11.08619
   0.00627,   3.62137,   5.89203
  -0.00027,  10.28541,  10.89383
  -0.00194,   2.50811,  14.63594
  -0.00752,  -7.24900,   3.73522
  -0.00174,  12.30296,  15.27827
   0.00286,  -4.49707,   4.21173
  -0.00886,  -4.65981,   3.72051
   0.00070, -16.76892,  -4.58986
  -0.00762,  -3.72271,   1.71768
   0.00893, -13.76371,  -6.67304
   0.00693,  -4.59293,  -4.09144
   0.00105, -15.32811,  -6.99354
   0.00810,  -1.50691,   7.04229
   0.00665,   2.55750,   6.65495
  -0.00183,  -6.73739,  -1.34769
  -0.00104,   1.05888,   2.20995
  -0.00713, -11.53595,   6.29164
   0.00185,  -6.98264,   1.88850
